,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1,1396994484517445636,1396994484517445632,2021-05-25 03:00:14 ora legale Europa occidentale,2021-05-25,03:00:14,200,17565514,shondarhimes,shonda rhimes,,"Another day, another shoot! #bts  https://t.co/ymLV89GaO0",en,[],[],['https://pbs.twimg.com/media/E2MfEuKXEAMfzmy.jpg'],32,23,1595,['bts'],[],https://twitter.com/shondarhimes/status/1396994484517445636,False,,1,https://pbs.twimg.com/media/E2MfEuKXEAMfzmy.jpg,,,,,,,[],,,,
0,1398353594420711429,1398353594420711424,2021-05-28 21:00:51 ora legale Europa occidentale,2021-05-28,21:00:51,200,17565514,shondarhimes,shonda rhimes,,Friday mood courtesy of @SyncLadies  x @OfficialDADance 👏🏾  https://t.co/q9N9oLz4M1,en,"[{'screen_name': 'syncladies', 'name': 'syncopated ladies', 'id': '2243031367'}, {'screen_name': 'officialdadance', 'name': 'debbie allen dance academy', 'id': '2284360292'}]",[],[],10,24,310,[],[],https://twitter.com/shondarhimes/status/1398353594420711429,False,,1,https://pbs.twimg.com/media/E2fzLiBXwAIkaMD.jpg,,,,,,,[],,,,
1,1398321264087998464,1398321264087998464,2021-05-28 18:52:23 ora legale Europa occidentale,2021-05-28,18:52:23,200,17565514,shondarhimes,shonda rhimes,,".@BeersBetsy and I are talking the craziness of developing @bridgerton through the pandemic, our partnership through the years and so much more! Take a listen, people.   https://t.co/lKKKDVbGeg  https://t.co/HJOZAQU9cC",en,"[{'screen_name': 'beersbetsy', 'name': 'betsy beers', 'id': '1020974935'}, {'screen_name': 'bridgerton', 'name': 'bridgerton', 'id': '1232061287301074945'}]",['https://podcasts.apple.com/us/podcast/shonda-rhimes-betsy-beers-on-what-makes-partnerships/id1551820452?i=1000523349129'],"['https://pbs.twimg.com/media/E2fUWkgXIAIAbsf.jpg', 'https://pbs.twimg.com/media/E2fUY6KXEAMTGnI.jpg', 'https://pbs.twimg.com/media/E2fUY6QWYAMhbq4.jpg']",10,26,400,[],[],https://twitter.com/shondarhimes/status/1398321264087998464,False,,1,https://pbs.twimg.com/media/E2fUWkgXIAIAbsf.jpg,,,,,,,[],,,,
2,1398263699861815297,1398263699861815296,2021-05-28 15:03:39 ora legale Europa occidentale,2021-05-28,15:03:39,200,17565514,shondarhimes,shonda rhimes,,Welcoming another Bridgerton to the bunch!🐝❤️,en,[],[],[],30,95,2181,[],[],https://twitter.com/shondarhimes/status/1398263699861815297,False,https://twitter.com/shondaland/status/1398262968203190277,0,,,,,,,,[],,,,
3,1398066567158587395,1398066567158587392,2021-05-28 02:00:19 ora legale Europa occidentale,2021-05-28,02:00:19,200,17565514,shondarhimes,shonda rhimes,,"The ""perfect moment"" to go after your goals doesn't exist. What are you waiting for? Start TODAY. #ThursdayGems  https://t.co/ruPmnAEEYW",en,[],[],['https://pbs.twimg.com/media/E2buIinXwAIOinn.jpg'],13,136,747,['thursdaygems'],[],https://twitter.com/shondarhimes/status/1398066567158587395,False,,1,https://pbs.twimg.com/media/E2buIinXwAIOinn.jpg,,,,,,,[],,,,
0,1400572582609313794,1400572582609313792,2021-06-03 23:58:19 ora legale Europa occidentale,2021-06-03,23:58:19,200,17565514,shondarhimes,shonda rhimes,,Growth doesn’t occur when you’re comfortable. #ThursdayThoughts #repost  https://t.co/ascEIDXfAq,en,[],[],['https://pbs.twimg.com/media/E2_VVwqVIAILU1f.jpg'],13,301,1455,"['thursdaythoughts', 'repost']",[],https://twitter.com/shondarhimes/status/1400572582609313794,False,,1,https://pbs.twimg.com/media/E2_VVwqVIAILU1f.jpg,,,,,,,[],,,,
0,1403109813203132422,1403109813203132416,2021-06-11 00:00:22 ora legale Europa occidentale,2021-06-11,00:00:22,200,17565514,shondarhimes,shonda rhimes,,"Okay. Now, I'm in the mood for summer! #tbt  https://t.co/jg1oa1qer1",en,[],[],['https://pbs.twimg.com/media/E3jY8HLXIAsCHAo.jpg'],58,68,3011,['tbt'],[],https://twitter.com/shondarhimes/status/1403109813203132422,False,,1,https://pbs.twimg.com/media/E3jY8HLXIAsCHAo.jpg,,,,,,,[],,,,
1,1403082067223584768,1403079856217198592,2021-06-10 22:10:07 ora legale Europa occidentale,2021-06-10,22:10:07,200,17565514,shondarhimes,shonda rhimes,,Go to  https://t.co/jRsiyXybIt! #CallOutYourSenators #ForThePeopleAct,en,[],['http://go2vote.org'],[],4,11,51,"['calloutyoursenators', 'forthepeopleact']",[],https://twitter.com/shondarhimes/status/1403082067223584768,False,,0,,,,,,,,[],,,,
2,1403079856217198593,1403079856217198592,2021-06-10 22:01:20 ora legale Europa occidentale,2021-06-10,22:01:20,200,17565514,shondarhimes,shonda rhimes,,"We all have the right to have our voices be heard. No matter our color, party, or zip code, our voices and our votes count. #CallOutYourSenators and urge them to vote YES on the #ForThePeopleAct  https://t.co/MR4s7aJnq1",en,[],[],['https://pbs.twimg.com/media/E3i6Q1ZVcAEGjG1.png'],7,35,201,"['calloutyoursenators', 'forthepeopleact']",[],https://twitter.com/shondarhimes/status/1403079856217198593,False,,1,https://pbs.twimg.com/media/E3i6Q1ZVcAEGjG1.png,,,,,,,[],,,,
0,1403487273182707717,1403487273182707712,2021-06-12 01:00:16 ora legale Europa occidentale,2021-06-12,01:00:16,200,17565514,shondarhimes,shonda rhimes,,Love this! #repost from @Refinery29UK  https://t.co/ezUlf3736r,en,"[{'screen_name': 'refinery29uk', 'name': 'refinery29 uk', 'id': '3893557647'}]",[],['https://pbs.twimg.com/media/E3owPHHXEAAX4dk.jpg'],21,261,1632,['repost'],[],https://twitter.com/shondarhimes/status/1403487273182707717,False,,1,https://pbs.twimg.com/media/E3owPHHXEAAX4dk.jpg,,,,,,,[],,,,
1,1403413061810024449,1403413061810024448,2021-06-11 20:05:22 ora legale Europa occidentale,2021-06-11,20:05:22,200,17565514,shondarhimes,shonda rhimes,,Morning pick-me-up. ❤️  https://t.co/4BGMSpuXOz,en,[],[],"['https://pbs.twimg.com/media/E3nsvNZUYAQXt_O.jpg', 'https://pbs.twimg.com/media/E3nsvOnUYAgzCxc.jpg']",18,21,862,[],[],https://twitter.com/shondarhimes/status/1403413061810024449,False,,1,https://pbs.twimg.com/media/E3nsvNZUYAQXt_O.jpg,,,,,,,[],,,,
0,1404891727387840517,1404891727387840512,2021-06-15 22:01:04 ora legale Europa occidentale,2021-06-15,22:01:04,200,17565514,shondarhimes,shonda rhimes,,Small wins are still wins. #repost [via IG: thegoodquote]  https://t.co/304i9GApI4,en,[],[],['https://pbs.twimg.com/media/E38tlJ1XwAI1HVk.jpg'],17,246,1440,['repost'],[],https://twitter.com/shondarhimes/status/1404891727387840517,False,,1,https://pbs.twimg.com/media/E38tlJ1XwAI1HVk.jpg,,,,,,,[],,,,
0,1409961482893156352,1409961482893156352,2021-06-29 21:46:27 ora legale Europa occidentale,2021-06-29,21:46:27,200,17565514,shondarhimes,shonda rhimes,,"Them: ""Has it been harder to do what you've done being a woman or being a person of color?""   Me: ""I haven't been anything but a woman and a person of color. That's just who I am. I don't consider them barriers or burdens, I consider them assets.""  #tuesdaythoughts",en,[],[],[],37,196,1947,['tuesdaythoughts'],[],https://twitter.com/shondarhimes/status/1409961482893156352,False,,0,,,,,,,,[],,,,
1,1412826960045223944,1412826960045223936,2021-07-07 19:32:50 ora legale Europa occidentale,2021-07-07,19:32:50,200,17565514,shondarhimes,shonda rhimes,,Loved this episode. Love them even more. ❤️,en,[],[],[],3,8,209,[],[],https://twitter.com/shondarhimes/status/1412826960045223944,False,https://twitter.com/shondaland/status/1412820629250666496,0,,,,,,,,[],,,,
0,1413540488767016961,1413540488767016960,2021-07-09 18:48:09 ora legale Europa occidentale,2021-07-09,18:48:09,200,17565514,shondarhimes,shonda rhimes,,"“The burden of working for racial justice is laid on the very people bearing the brunt of the injustice, and not the powerful people who maintain it. I say to you: I refuse.” - @nhannahjones BRAVO. 👏🏾 👏🏾 👏🏾",en,"[{'screen_name': 'nhannahjones', 'name': 'ida bae wells', 'id': '25598396'}]",[],[],8,133,760,[],[],https://twitter.com/shondarhimes/status/1413540488767016961,False,,0,,,,,,,,[],,,,
1,1413539774770601985,1413539774770601984,2021-07-09 18:45:19 ora legale Europa occidentale,2021-07-09,18:45:19,200,17565514,shondarhimes,shonda rhimes,,"“For too long, powerful people have expected the people they have mistreated and marginalized to sacrifice themselves to make things whole.” @nhannahjones",en,"[{'screen_name': 'nhannahjones', 'name': 'ida bae wells', 'id': '25598396'}]",[],[],5,108,591,[],[],https://twitter.com/shondarhimes/status/1413539774770601985,False,,0,,,,,,,,[],,,,
2,1413468628322713600,1413468628322713600,2021-07-09 14:02:36 ora legale Europa occidentale,2021-07-09,14:02:36,200,17565514,shondarhimes,shonda rhimes,,"Oh, @ScrippsBee: always THE platform to showcase a joyous fascinating young speller #ZailaAvantgarde who  represents for the brilliant and brainy crowd.  Plus, she is more interesting than all of us put together!",en,"[{'screen_name': 'scrippsbee', 'name': 'scripps national spelling bee', 'id': '24189067'}]",[],[],8,68,784,['zailaavantgarde'],[],https://twitter.com/shondarhimes/status/1413468628322713600,False,https://twitter.com/NPR/status/1413339232718970883,0,,,,,,,,[],,,,
0,1416410016555356163,1416410016555356160,2021-07-17 16:50:38 ora legale Europa occidentale,2021-07-17,16:50:38,200,17565514,shondarhimes,shonda rhimes,,"I may be late to the #girls5eva party but now that I am here, OMG I AM NEVER LEAVING. 👏🏾👏🏾👏🏾 @SaraBareilles @ReneeGoldsberry @BusyPhilipps @perlapell",en,"[{'screen_name': 'sarabareilles', 'name': 'sara bareilles', 'id': '6211972'}, {'screen_name': 'reneegoldsberry', 'name': 'renéeelisegoldsberry', 'id': '163724029'}, {'screen_name': 'busyphilipps', 'name': 'busy philipps', 'id': '20344826'}, {'screen_name': 'perlapell', 'name': 'paula pell', 'id': '121849647'}]",[],[],17,74,1450,['girls5eva'],[],https://twitter.com/shondarhimes/status/1416410016555356163,False,,0,,,,,,,,[],,,,
0,1418247746910367749,1418247746910367744,2021-07-22 18:33:07 ora legale Europa occidentale,2021-07-22,18:33:07,200,17565514,shondarhimes,shonda rhimes,,In good company. #ThrowbackThursday  https://t.co/HCgPVo98Yq,en,[],[],['https://pbs.twimg.com/media/E66gSRyWUAAL7Dg.jpg'],25,114,1357,['throwbackthursday'],[],https://twitter.com/shondarhimes/status/1418247746910367749,False,,1,https://pbs.twimg.com/media/E66gSRyWUAAL7Dg.jpg,,,,,,,[],,,,
1,1418653538239057926,1418653538239057920,2021-07-23 21:25:35 ora legale Europa occidentale,2021-07-23,21:25:35,200,17565514,shondarhimes,shonda rhimes,,ALL the friday feels. 😌❤️,en,[],[],[],14,43,774,[],[],https://twitter.com/shondarhimes/status/1418653538239057926,False,https://twitter.com/shondaland/status/1418650693041221636,0,,,,,,,,[],,,,
2,1418623098249781249,1418623098249781248,2021-07-23 19:24:38 ora legale Europa occidentale,2021-07-23,19:24:38,200,17565514,shondarhimes,shonda rhimes,,Be brave. Be amazing. Be worthy. Be heard. 👊🏾,en,[],[],[],73,1102,5605,[],[],https://twitter.com/shondarhimes/status/1418623098249781249,False,,0,,,,,,,,[],,,,
1,1420800272088109060,1420800272088109056,2021-07-29 19:35:56 ora legale Europa occidentale,2021-07-29,19:35:56,200,17565514,shondarhimes,shonda rhimes,,"""Nothing About My Journey to Become an Adoptive Dad Was Simple"" | Fatherly  https://t.co/F8Gak3H0hM",en,[],['https://www.fatherly.com/love-money/nothing-along-my-journey-to-become-an-adoptive-dad-was-as-simple-as-black-or-white/'],[],2,13,121,[],[],https://twitter.com/shondarhimes/status/1420800272088109060,False,,0,,,,,,,,[],,,,
0,1422313108559732736,1422313108559732736,2021-08-02 23:47:25 ora legale Europa occidentale,2021-08-02,23:47:25,200,17565514,shondarhimes,shonda rhimes,,"Happy birthday to the incomparable, iconic James Baldwin. ❤️  https://t.co/xZEuZ0Izot",en,[],[],[],14,136,907,[],[],https://twitter.com/shondarhimes/status/1422313108559732736,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1422313076271947776/pu/img/cu5KdRgmmK33GMAT.jpg,,,,,,,[],,,,
1,1422278664746536962,1422278664746536960,2021-08-02 21:30:32 ora legale Europa occidentale,2021-08-02,21:30:32,200,17565514,shondarhimes,shonda rhimes,,"Go, Reese! 👏🏾🎉",en,[],[],[],1,8,226,[],[],https://twitter.com/shondarhimes/status/1422278664746536962,False,https://twitter.com/ReeseW/status/1422243575480324106,0,,,,,,,,[],,,,
1,1422562184941514760,1422562184941514752,2021-08-03 16:17:09 ora legale Europa occidentale,2021-08-03,16:17:09,200,17565514,shondarhimes,shonda rhimes,,How did I miss this?!,en,[],[],[],18,127,1174,[],[],https://twitter.com/shondarhimes/status/1422562184941514760,False,https://twitter.com/TrungTPhan/status/1421650736614559746,0,,,,,,,,[],,,,
0,1425934527172530177,1425934527172530176,2021-08-12 23:37:38 ora legale Europa occidentale,2021-08-12,23:37:38,200,17565514,shondarhimes,shonda rhimes,,AMAZING NEWS and so well-deserved. Congratulations to the one and only @msdebbieallen. Love you! 👏🏾🙌🏾,en,"[{'screen_name': 'msdebbieallen', 'name': 'debbie allen', 'id': '31483387'}]",[],[],21,98,1827,[],[],https://twitter.com/shondarhimes/status/1425934527172530177,False,https://twitter.com/shondaland/status/1425925489789603844,0,,,,,,,,[],,,,
0,1427754401930768389,1427754401930768384,2021-08-18 00:09:10 ora legale Europa occidentale,2021-08-18,00:09:10,200,17565514,shondarhimes,shonda rhimes,,All of the feels. 😌❤️,en,[],[],[],14,1,94,[],[],https://twitter.com/shondarhimes/status/1427754401930768389,False,https://twitter.com/byshondaland/status/1427748649149165568,0,,,,,,,,[],,,,
1,1427721136175915010,1427721136175915008,2021-08-17 21:56:59 ora legale Europa occidentale,2021-08-17,21:56:59,200,17565514,shondarhimes,shonda rhimes,,So excited for my dear friend @BillieJeanKing. Get your copy today!  https://t.co/zajTp3pNz0,en,"[{'screen_name': 'billiejeanking', 'name': 'billie jean king', 'id': '35391464'}]",['https://www.penguinrandomhouse.com/books/535045/all-in-by-billie-jean-king-with-johnette-howard-and-maryanne-vollers/'],[],7,8,149,[],[],https://twitter.com/shondarhimes/status/1427721136175915010,False,https://twitter.com/BillieJeanKing/status/1427592078905774084,0,,,,,,,,[],,,,
0,1428044957374324739,1428040388170813440,2021-08-18 19:23:44 ora legale Europa occidentale,2021-08-18,19:23:44,200,17565514,shondarhimes,shonda rhimes,,@shondaland *clears space in closet*,en,[],[],[],2,2,54,[],[],https://twitter.com/shondarhimes/status/1428044957374324739,False,,0,,,,,,,,"[{'screen_name': 'shondaland', 'name': 'shondaland tv', 'id': '1217858534387224579'}]",,,,
2,1428450034459181057,1428450034459181056,2021-08-19 22:13:22 ora legale Europa occidentale,2021-08-19,22:13:22,200,17565514,shondarhimes,shonda rhimes,,The ‘perfect moment’ doesn’t exist! Small steps are still steps in the right direction. #ThrowbackThursday  https://t.co/ozg5crV5xB,en,[],[],[],11,90,455,['throwbackthursday'],[],https://twitter.com/shondarhimes/status/1428450034459181057,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1428449890053484544/pu/img/ej3d52n4yL-8TG4k.jpg,,,,,,,[],,,,
3,1428153104873132033,1428153104873132032,2021-08-19 02:33:28 ora legale Europa occidentale,2021-08-19,02:33:28,200,17565514,shondarhimes,shonda rhimes,,Love this! #repost #wednesdaywisdom  https://t.co/o3dCOeyeGw,en,[],[],['https://pbs.twimg.com/media/E9HRrPpVcAQSKM-.jpg'],17,406,1907,"['repost', 'wednesdaywisdom']",[],https://twitter.com/shondarhimes/status/1428153104873132033,False,,1,https://pbs.twimg.com/media/E9HRrPpVcAQSKM-.jpg,,,,,,,[],,,,
0,1428858630799990784,1428858630799990784,2021-08-21 01:16:59 ora legale Europa occidentale,2021-08-21,01:16:59,200,17565514,shondarhimes,shonda rhimes,,Dancing it out! 💃🏽 #fridayfeeling  https://t.co/oSjb4GQ9v6,en,[],[],[],22,34,701,['fridayfeeling'],[],https://twitter.com/shondarhimes/status/1428858630799990784,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1428858609073414151/pu/img/eYaSM9vK8ecVKwW6.jpg,,,,,,,[],,,,
1,1428795102395133954,1428795102395133952,2021-08-20 21:04:32 ora legale Europa occidentale,2021-08-20,21:04:32,200,17565514,shondarhimes,shonda rhimes,,"Say it with me, people. I AM A BADASS. 👊🏾 #repost  https://t.co/fk1LVPVKXs",en,[],[],['https://pbs.twimg.com/media/E9QZj5NVUAAIrUW.jpg'],50,895,4050,['repost'],[],https://twitter.com/shondarhimes/status/1428795102395133954,False,,1,https://pbs.twimg.com/media/E9QZj5NVUAAIrUW.jpg,,,,,,,[],,,,
0,1430583356241047554,1430583356241047552,2021-08-25 19:30:25 ora legale Europa occidentale,2021-08-25,19:30:25,200,17565514,shondarhimes,shonda rhimes,,SO EXCITED 🐝,en,[],[],[],5,8,250,[],[],https://twitter.com/shondarhimes/status/1430583356241047554,False,https://twitter.com/netflix/status/1430530407729041409,0,,,,,,,,[],,,,
0,1430941628798148608,1430941628798148608,2021-08-26 19:14:04 ora legale Europa occidentale,2021-08-26,19:14:04,200,17565514,shondarhimes,shonda rhimes,,"Oh, the memories! #ifyouknowyouknow #tbt  https://t.co/kjZEcXShBJ",en,[],[],['https://pbs.twimg.com/media/E9u5xXiVUAMdCEn.jpg'],119,482,6341,"['ifyouknowyouknow', 'tbt']",[],https://twitter.com/shondarhimes/status/1430941628798148608,False,,1,https://pbs.twimg.com/media/E9u5xXiVUAMdCEn.jpg,,,,,,,[],,,,
0,1431369231673659395,1431369231673659392,2021-08-27 23:33:13 ora legale Europa occidentale,2021-08-27,23:33:13,200,17565514,shondarhimes,shonda rhimes,,Love this! #FearlessFriday #repost [thegoodquote/IG]  https://t.co/BaZgnQTFSa,en,[],[],['https://pbs.twimg.com/media/E90-us8VUAMMspj.jpg'],11,61,434,"['fearlessfriday', 'repost']",[],https://twitter.com/shondarhimes/status/1431369231673659395,False,,1,https://pbs.twimg.com/media/E90-us8VUAMMspj.jpg,,,,,,,[],,,,
0,1432741283034906625,1432741283034906624,2021-08-31 18:25:15 ora legale Europa occidentale,2021-08-31,18:25:15,200,17565514,shondarhimes,shonda rhimes,,Happily welcoming @IyanlaVanzant to the #ShondalandAudio family! ❤️  https://t.co/FEs9KM8qaq,en,"[{'screen_name': 'iyanlavanzant', 'name': 'iyanla vanzant', 'id': '27368199'}]",[],['https://pbs.twimg.com/media/E-IemcXUYAEnvRh.jpg'],8,23,201,['shondalandaudio'],[],https://twitter.com/shondarhimes/status/1432741283034906625,False,,1,https://pbs.twimg.com/media/E-IemcXUYAEnvRh.jpg,,,,,,,[],,,,
0,1433890053743210496,1433890053743210496,2021-09-03 22:30:03 ora legale Europa occidentale,2021-09-03,22:30:03,200,17565514,shondarhimes,shonda rhimes,,"TGIF. #fridayfeeling 💃🏽 [IG: reginaeigbe, itsjustnife, leah.tare]  https://t.co/eIkg7VQjeh",en,[],[],[],14,29,354,['fridayfeeling'],[],https://twitter.com/shondarhimes/status/1433890053743210496,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1433890020000108544/pu/img/LiOXs34IP3rsThpQ.jpg,,,,,,,[],,,,
0,1436038265052667904,1436038265052667904,2021-09-09 20:46:17 ora legale Europa occidentale,2021-09-09,20:46:17,200,17565514,shondarhimes,shonda rhimes,,Looks like the queen is requesting your presence! Who from the ton will attend? 👀🐝 https://t.co/SlYbClAcE1,en,[],['https://people.com/tv/bridgerton-experience-real-life-queens-ball-event/'],[],15,23,344,[],[],https://twitter.com/shondarhimes/status/1436038265052667904,False,,0,,,,,,,,[],,,,
0,1436383857440276480,1436383857440276480,2021-09-10 19:39:32 ora legale Europa occidentale,2021-09-10,19:39:32,200,17565514,shondarhimes,shonda rhimes,,All of this.👇🏾,en,[],[],[],8,48,377,[],[],https://twitter.com/shondarhimes/status/1436383857440276480,False,https://twitter.com/CoriBush/status/1436140717223694337,0,,,,,,,,[],,,,
0,1436669983514316802,1436669983514316800,2021-09-11 14:36:30 ora legale Europa occidentale,2021-09-11,14:36:30,200,17565514,shondarhimes,shonda rhimes,,"It has only been 20 years. I will never forget where I was on this day or what I saw when I turned on my tv. My heart is with all the responders, all those who survived, all those who were lost and all who lost someone.",en,[],[],[],10,98,1228,[],[],https://twitter.com/shondarhimes/status/1436669983514316802,False,,0,,,,,,,,[],,,,
0,1437266648252104705,1437266648252104704,2021-09-13 06:07:26 ora legale Europa occidentale,2021-09-13,06:07:26,200,17565514,shondarhimes,shonda rhimes,,YES! Go @msdebbieallen! 👏🏾,en,"[{'screen_name': 'msdebbieallen', 'name': 'debbie allen', 'id': '31483387'}]",[],[],5,29,583,[],[],https://twitter.com/shondarhimes/status/1437266648252104705,False,https://twitter.com/TelevisionAcad/status/1437221856969330688,0,,,,,,,,[],,,,
0,1440014985271275523,1440014985271275520,2021-09-20 20:08:21 ora legale Europa occidentale,2021-09-20,20:08:21,200,17565514,shondarhimes,shonda rhimes,,New day. New week. New opportunities.👊🏾  https://t.co/MCJ5ykOYcO,en,[],[],"['https://pbs.twimg.com/media/E_v1-lXUcAAcuzQ.jpg', 'https://pbs.twimg.com/media/E_v1-lZUYAIoDlH.jpg']",13,107,946,[],[],https://twitter.com/shondarhimes/status/1440014985271275523,False,,1,https://pbs.twimg.com/media/E_v1-lXUcAAcuzQ.jpg,,,,,,,[],,,,
1,1439786781961072644,1439786781961072640,2021-09-20 05:01:33 ora legale Europa occidentale,2021-09-20,05:01:33,200,17565514,shondarhimes,shonda rhimes,,Cicely… @IAmCicelyTyson,en,"[{'screen_name': 'iamcicelytyson', 'name': 'cicely tyson just as i am fan page', 'id': '1498757215'}]",[],[],9,36,561,[],[],https://twitter.com/shondarhimes/status/1439786781961072644,False,,0,,,,,,,,[],,,,
2,1439775705882050564,1439775705882050560,2021-09-20 04:17:32 ora legale Europa occidentale,2021-09-20,04:17:32,200,17565514,shondarhimes,shonda rhimes,,Yes!!!! @MichaelaCoel won!  More than well-deserved!!!!!,en,"[{'screen_name': 'michaelacoel', 'name': 'michaela coel', 'id': '71093106'}]",[],[],21,362,3737,[],[],https://twitter.com/shondarhimes/status/1439775705882050564,False,,0,,,,,,,,[],,,,
3,1439772417795235842,1439772417795235840,2021-09-20 04:04:28 ora legale Europa occidentale,2021-09-20,04:04:28,200,17565514,shondarhimes,shonda rhimes,,“Your turn!” - @msdebbieallen  ❤️❤️❤️❤️,en,"[{'screen_name': 'msdebbieallen', 'name': 'debbie allen', 'id': '31483387'}]",[],[],17,281,2687,[],[],https://twitter.com/shondarhimes/status/1439772417795235842,False,,0,,,,,,,,[],,,,
4,1439772383481454603,1439770529922224128,2021-09-20 04:04:20 ora legale Europa occidentale,2021-09-20,04:04:20,200,17565514,shondarhimes,shonda rhimes,,An icon.  https://t.co/HTDRa22tXQ,en,[],[],"['https://pbs.twimg.com/media/E_sZWbjUcAU1et4.jpg', 'https://pbs.twimg.com/media/E_sZWbiUUAQn9U3.jpg']",8,222,2022,[],[],https://twitter.com/shondarhimes/status/1439772383481454603,False,,1,https://pbs.twimg.com/media/E_sZWbjUcAU1et4.jpg,,,,,,,[],,,,
5,1439770529922224136,1439770529922224128,2021-09-20 03:56:58 ora legale Europa occidentale,2021-09-20,03:56:58,200,17565514,shondarhimes,shonda rhimes,,@msdebbieallen is everything!!,en,[],[],[],14,101,855,[],[],https://twitter.com/shondarhimes/status/1439770529922224136,False,,0,,,,,,,,[],,,,
6,1439757913841676291,1439757913841676288,2021-09-20 03:06:50 ora legale Europa occidentale,2021-09-20,03:06:50,200,17565514,shondarhimes,shonda rhimes,,Thrilled to be sitting in NY watching @TheEmmys with @BeersBetsy.  We  happily gave up our seats to our other amazing producers.,en,"[{'screen_name': 'theemmys', 'name': 'the emmys', 'id': '25379053'}, {'screen_name': 'beersbetsy', 'name': 'betsy beers', 'id': '1020974935'}]",[],[],9,23,477,[],[],https://twitter.com/shondarhimes/status/1439757913841676291,False,,0,,,,,,,,[],,,,
0,1441814020827205637,1441814020827205632,2021-09-25 19:17:04 ora legale Europa occidentale,2021-09-25,19:17:04,200,17565514,shondarhimes,shonda rhimes,,"This is big, people. Check it out! #Bridgerton 🐝",en,[],[],[],57,311,4045,['bridgerton'],[],https://twitter.com/shondarhimes/status/1441814020827205637,False,https://twitter.com/shondaland/status/1441812026452443141,0,,,,,,,,[],,,,
0,1442248641385680899,1442248641385680896,2021-09-27 00:04:06 ora legale Europa occidentale,2021-09-27,00:04:06,200,17565514,shondarhimes,shonda rhimes,,"Why did I not know this is existed sooner?! You have to share the wisdom, people! Non-alcoholic cocktails that taste excellent?! @seedlip_na   Enjoying my #selfcaresunday, hope you are too!  https://t.co/mqs8GSzIV2",en,"[{'screen_name': 'seedlip_na', 'name': 'seedlip north america', 'id': '1225167308714196992'}]",[],['https://pbs.twimg.com/media/FAPlfIQVgAAwrri.jpg'],25,39,460,['selfcaresunday'],[],https://twitter.com/shondarhimes/status/1442248641385680899,False,,1,https://pbs.twimg.com/media/FAPlfIQVgAAwrri.jpg,,,,,,,[],,,,
0,1442558683242655744,1442558683242655744,2021-09-27 20:36:06 ora legale Europa occidentale,2021-09-27,20:36:06,200,17565514,shondarhimes,shonda rhimes,,"A momentous occasion, indeed. #Bridgerton",en,[],[],[],23,71,1219,['bridgerton'],[],https://twitter.com/shondarhimes/status/1442558683242655744,False,https://twitter.com/netflix/status/1442504304829603842,0,,,,,,,,[],,,,
1,1442517282924662784,1442517282924662784,2021-09-27 17:51:35 ora legale Europa occidentale,2021-09-27,17:51:35,200,17565514,shondarhimes,shonda rhimes,,The @TheTonyAwards made me so excited to go back to the theatre. But especially #JenniferHolliday…that woman is all the amazing things.,en,"[{'screen_name': 'thetonyawards', 'name': 'the tony awards', 'id': '34381878'}]",[],[],11,14,257,['jenniferholliday'],[],https://twitter.com/shondarhimes/status/1442517282924662784,False,,0,,,,,,,,[],,,,
0,1443304625399078912,1443304625399078912,2021-09-29 22:00:12 ora legale Europa occidentale,2021-09-29,22:00:12,200,17565514,shondarhimes,shonda rhimes,,Yay (even though I would've also been excited for a mixtape)!! 😂,en,[],[],[],13,24,554,[],[],https://twitter.com/shondarhimes/status/1443304625399078912,False,https://twitter.com/EllenPompeo/status/1443299545354362884,0,,,,,,,,[],,,,
